Income,EconomicOrientation,PaidMembership,Satisfaction,PurchaseFreq,SOW,Revenue
97000,4,1,0.51,3.0,0.15,9000
31000,2,0,0.32,4.0,0.15,2000
65000,3,1,0.89,3.0,0.15,6000
82000,4,0,0.41,4.0,0.1,7000
36000,3,0,0.06,4.0,0.1,5000
59000,3,0,0.15,1.0,0.1,3000
71000,4,0,0.46,3.0,0.15,3000
92000,4,1,0.53,4.0,0.2,10000
87000,4,1,0.65,5.0,0.15,12000
32000,1,1,0.89,2.0,0.2,6000
86000,3,1,0.54,2.0,0.15,12000
70000,4,1,0.72,0.0,0.0,0
88000,4,1,0.86,4.0,0.3,18000
86000,3,1,0.26,2.0,0.25,15000
31000,2,0,0.28,0.0,0.0,0
43000,3,1,0.71,3.0,0.2,14000
40000,3,0,0.21,5.0,0.15,5000
95000,5,1,0.72,5.0,0.1,9000
24000,2,0,0.46,4.0,0.1,8000
96000,5,1,0.27,6.0,0.15,13000
55000,3,0,0.45,3.0,0.2,11000
92000,5,1,0.62,5.0,0.45,10000
52000,2,0,0.58,2.0,0.1,6000
96000,4,1,0.57,3.0,0.05,10000
34000,2,0,0.35,6.0,0.1,5000
66000,3,0,0.38,5.0,0.1,4000
29000,2,0,0.34,5.0,0.05,6000
85000,3,0,0.11,3.0,0.05,4000
57000,3,1,0.83,4.0,0.25,6000
84000,3,1,0.5,2.0,0.2,5000
76000,4,1,0.46,3.0,0.15,5000
57000,4,0,0.05,2.0,0.05,4000
80000,4,0,0.31,3.0,0.25,11000
62000,3,0,0.11,2.0,0.15,8000
82000,3,1,0.76,4.0,0.2,6000
85000,5,1,0.47,4.0,0.3,10000
67000,4,0,0.1,4.0,0.2,4000
60000,4,1,0.69,7.0,0.15,10000
66000,3,0,0.4,2.0,0.1,6000
51000,3,0,0.25,2.0,0.15,2000
26000,2,0,0.57,1.0,0.1,4000
71000,4,0,0.35,3.0,0.15,5000
36000,2,0,0.53,6.0,0.1,13000
47000,3,0,0.25,1.0,0.05,6000
42000,3,0,0.45,4.0,0.15,8000
89000,4,1,0.53,3.0,0.15,4000
75000,3,0,0.18,3.0,0.1,14000
86000,3,1,0.87,4.0,0.2,6000
39000,2,0,0.45,3.0,0.15,4000
95000,4,1,0.4,4.0,0.25,10000
33000,3,0,0.38,1.0,0.1,4000
40000,3,0,0.16,3.0,0.1,8000
69000,3,1,0.82,4.0,0.15,6000
57000,3,0,0.26,4.0,0.3,7000
81000,4,1,0.54,3.0,0.15,4000
25000,2,0,0.49,3.0,0.1,4000
46000,3,0,0.34,0.0,0.0,0
15000,1,0,0.55,4.0,0.1,12000
98000,4,1,0.77,4.0,0.3,17000
67000,3,1,0.87,3.0,0.35,7000
46000,2,0,0.27,3.0,0.15,8000
29000,3,0,0.29,5.0,0.2,7000
40000,3,0,0.39,4.0,0.15,5000
63000,4,1,0.68,6.0,0.2,9000
37000,2,1,0.73,2.0,0.1,14000
31000,2,0,0.83,3.0,0.15,6000
76000,3,1,0.58,6.0,0.1,5000
99000,4,1,0.58,4.0,0.15,8000
35000,2,0,0.2,2.0,0.2,8000
81000,4,0,0.61,5.0,0.3,8000
34000,3,0,0.51,2.0,0.15,7000
58000,4,0,0.35,3.0,0.15,15000
86000,5,0,0.12,2.0,0.1,5000
50000,3,0,0.58,2.0,0.15,3000
86000,4,1,0.7,5.0,0.25,11000
54000,3,0,0.38,3.0,0.15,15000
76000,4,1,0.72,3.0,0.15,5000
62000,3,1,0.68,5.0,0.15,9000
58000,3,1,0.68,6.0,0.2,11000
77000,4,1,0.81,4.0,0.15,5000
57000,2,1,0.9,5.0,0.15,8000
63000,4,0,0.34,1.0,0.15,4000
77000,4,1,0.97,7.0,0.25,11000
85000,4,1,0.75,6.0,0.15,11000
96000,4,1,0.62,3.0,0.15,5000
31000,1,0,0.11,5.0,0.05,7000
76000,3,1,0.6,4.0,0.25,11000
17000,1,0,0.4,1.0,0.05,3000
18000,2,0,0.33,0.0,0.0,0
67000,4,1,0.58,6.0,0.1,7000
87000,4,1,0.65,6.0,0.1,9000
90000,3,1,0.65,2.0,0.3,5000
34000,2,0,0.3,0.0,0.0,0
17000,0,0,0.38,0.0,0.0,0
49000,2,1,0.76,3.0,0.25,9000
23000,2,0,0.85,0.0,0.0,0
58000,3,0,0.03,2.0,0.1,3000
19000,1,0,0.11,4.0,0.05,13000
44000,3,0,0.59,3.0,0.15,7000
28000,2,0,0.29,0.0,0.0,0
92000,4,1,0.81,6.0,0.15,9000
57000,3,0,0.22,2.0,0.1,9000
92000,4,1,0.66,4.0,0.15,6000
18000,1,0,0.34,1.0,0.05,4000
27000,1,0,0.45,2.0,0.05,10000
86000,4,1,0.46,5.0,0.1,5000
94000,4,1,0.82,7.0,0.15,16000
88000,4,1,0.61,2.0,0.25,9000
60000,3,1,0.91,2.0,0.2,6000
95000,3,1,0.69,3.0,0.25,6000
22000,2,0,0.27,3.0,0.1,6000
72000,4,1,0.87,4.0,0.35,12000
58000,4,0,0.09,1.0,0.1,7000
90000,4,1,0.6,6.0,0.2,14000
31000,2,0,0.43,4.0,0.15,5000
63000,3,0,0.36,2.0,0.1,5000
63000,4,0,0.09,3.0,0.15,6000
43000,3,1,0.7,3.0,0.2,5000
18000,1,0,0.38,2.0,0.05,3000
42000,3,0,0.16,1.0,0.1,9000
58000,3,0,0.36,2.0,0.25,4000
47000,3,0,0.3,5.0,0.1,10000
68000,4,1,0.74,6.0,0.15,13000
63000,4,1,0.73,6.0,0.2,10000
31000,2,0,0.67,2.0,0.1,5000
58000,3,0,0.19,0.0,0.0,0
37000,3,0,0.06,6.0,0.1,10000
91000,4,1,0.59,3.0,0.35,6000
36000,3,0,0.45,0.0,0.0,0
50000,3,0,0.16,0.0,0.0,0
32000,1,0,0.55,0.0,0.0,0
24000,2,0,0.59,0.0,0.0,0
49000,3,0,0.35,1.0,0.15,9000
23000,1,0,0.5,0.0,0.0,0
18000,0,0,0.19,4.0,0.0,4000
85000,4,1,0.68,2.0,0.15,10000
84000,4,0,0.35,2.0,0.2,6000
31000,1,0,0.15,0.0,0.0,0
16000,1,0,0.28,3.0,0.05,3000
58000,3,0,0.5,1.0,0.2,2000
70000,3,0,0.06,4.0,0.1,4000
46000,3,0,0.16,1.0,0.1,6000
80000,4,1,0.75,5.0,0.2,10000
78000,3,1,0.53,3.0,0.2,9000
68000,3,1,0.77,2.0,0.15,8000
62000,3,0,0.1,0.0,0.0,0
43000,3,0,0.29,3.0,0.15,11000
64000,3,1,0.95,6.0,0.35,7000
28000,3,0,0.23,3.0,0.05,3000
64000,4,0,0.4,3.0,0.05,2000
48000,2,1,0.75,5.0,0.15,9000
20000,1,0,0.19,1.0,0.05,4000
50000,2,0,0.45,3.0,0.1,4000
37000,3,1,0.68,4.0,0.25,7000
39000,3,0,0.33,3.0,0.1,7000
96000,5,1,0.58,3.0,0.4,5000
67000,4,1,0.18,6.0,0.1,12000
66000,4,0,0.25,1.0,0.15,5000
37000,3,0,0.45,1.0,0.1,3000
78000,4,1,0.19,3.0,0.25,5000
61000,4,0,0.09,1.0,0.1,4000
65000,3,1,0.8,4.0,0.2,13000
15000,0,0,0.09,4.0,0.0,6000
23000,1,0,0.65,0.0,0.0,0
92000,4,1,0.69,4.0,0.2,9000
97000,4,1,0.42,2.0,0.4,9000
54000,3,0,0.55,6.0,0.1,4000
22000,1,0,0.37,0.0,0.0,0
31000,1,0,0.2,4.0,0.05,4000
49000,4,0,0.32,0.0,0.0,0
50000,3,0,0.44,0.0,0.0,0
15000,1,0,0.51,0.0,0.0,0
58000,3,0,0.14,2.0,0.05,12000
55000,3,1,0.53,4.0,0.25,5000
58000,3,1,0.55,5.0,0.1,6000
83000,5,1,0.7,5.0,0.35,11000
69000,4,0,0.42,4.0,0.15,6000
31000,1,0,0.21,0.0,0.0,0
23000,2,0,0.21,1.0,0.05,7000
29000,2,0,0.37,5.0,0.05,6000
52000,2,0,0.6,5.0,0.15,3000
60000,3,1,0.62,0.0,0.0,0
31000,2,0,0.21,0.0,0.0,0
86000,4,1,0.62,3.0,0.15,10000
73000,5,0,0.37,3.0,0.45,13000
52000,4,0,0.49,0.0,0.0,0
90000,5,1,0.72,3.0,0.3,8000
92000,4,1,0.62,6.0,0.25,7000
58000,3,1,0.54,2.0,0.5,15000
28000,2,0,0.2,1.0,0.05,5000
75000,4,0,0.26,4.0,0.2,6000
24000,2,0,0.44,1.0,0.05,12000
93000,5,1,0.45,4.0,0.2,6000
75000,4,1,0.89,6.0,0.45,9000
81000,4,1,0.92,6.0,0.4,9000
48000,3,0,0.08,2.0,0.15,4000
89000,4,1,0.57,5.0,0.15,6000
57000,3,0,0.59,2.0,0.1,4000
66000,4,0,0.17,4.0,0.1,4000
18000,1,0,0.23,2.0,0.05,4000
63000,3,0,0.32,3.0,0.1,8000
46000,2,0,0.28,4.0,0.05,8000
18000,1,0,0.26,0.0,0.0,0
40000,3,1,0.58,4.0,0.2,12000
35000,3,0,0.25,0.0,0.0,0
40000,3,0,0.24,3.0,0.1,6000
36000,2,0,0.26,3.0,0.1,9000
88000,4,1,0.33,5.0,0.2,11000
48000,3,1,0.8,3.0,0.1,5000
24000,2,0,0.14,1.0,0.05,8000
17000,1,0,0.4,0.0,0.0,0
97000,4,1,0.69,7.0,0.2,12000
56000,4,1,0.84,5.0,0.35,17000
53000,3,0,0.67,2.0,0.2,9000
37000,3,0,0.12,0.0,0.0,0
54000,4,1,0.62,3.0,0.3,10000
84000,5,0,0.17,0.0,0.0,0
21000,1,0,0.28,3.0,0.05,7000
47000,2,0,0.37,1.0,0.1,5000
22000,2,0,0.28,2.0,0.05,4000
63000,3,1,0.83,5.0,0.3,6000
63000,3,0,0.18,2.0,0.15,9000
48000,2,0,0.22,4.0,0.1,11000
93000,3,1,0.08,5.0,0.2,9000
87000,3,1,0.46,2.0,0.15,5000
81000,5,0,0.76,6.0,0.1,13000
68000,4,0,0.8,2.0,0.15,13000
49000,4,0,0.5,0.0,0.0,0
49000,3,0,0.28,2.0,0.15,8000
91000,3,1,0.55,6.0,0.15,7000
55000,2,1,0.87,3.0,0.2,11000
95000,3,1,0.56,6.0,0.2,17000
39000,3,0,0.4,5.0,0.1,6000
28000,2,0,0.35,6.0,0.05,5000
97000,4,1,0.49,4.0,0.2,15000
43000,3,0,0.22,2.0,0.15,6000
30000,2,0,0.55,0.0,0.0,0
22000,2,0,0.31,4.0,0.1,4000
88000,4,1,0.93,5.0,0.15,12000
89000,4,1,0.51,4.0,0.05,15000
71000,4,1,0.85,5.0,0.1,17000
16000,2,0,0.06,2.0,0.05,4000
95000,4,1,0.83,2.0,0.2,7000
62000,3,0,0.2,0.0,0.0,0
90000,4,1,0.67,6.0,0.3,6000
19000,1,0,0.33,0.0,0.0,0
45000,2,0,0.36,4.0,0.1,3000
98000,4,1,0.77,3.0,0.25,10000
40000,2,0,0.42,3.0,0.15,6000
45000,3,0,0.22,1.0,0.1,4000
33000,2,0,0.31,2.0,0.1,6000
40000,2,0,0.49,2.0,0.1,4000
58000,4,0,0.51,1.0,0.1,3000
86000,4,0,0.51,2.0,0.15,11000
51000,4,0,0.17,3.0,0.2,7000
58000,3,0,0.41,1.0,0.1,2000
51000,3,1,0.75,3.0,0.15,11000
51000,4,0,0.4,3.0,0.1,8000
58000,3,0,0.43,0.0,0.0,0
89000,5,1,0.83,6.0,0.25,13000
90000,3,1,0.25,5.0,0.25,9000
34000,2,0,0.29,2.0,0.05,12000
66000,3,0,0.06,0.0,0.0,0
28000,2,0,0.61,1.0,0.1,4000
32000,3,0,0.2,2.0,0.1,12000
97000,4,1,0.8,6.0,0.1,7000
97000,3,0,0.21,2.0,0.15,6000
38000,2,0,0.52,6.0,0.05,6000
97000,4,1,0.82,5.0,0.1,9000
54000,3,1,0.25,5.0,0.1,7000
92000,5,1,0.94,2.0,0.5,11000
26000,2,0,0.3,5.0,0.1,3000
98000,4,1,0.47,4.0,0.1,10000
84000,4,1,0.62,3.0,0.25,9000
81000,5,1,0.87,3.0,0.55,5000
90000,5,0,0.12,1.0,0.2,8000
55000,3,0,0.41,0.0,0.0,0
60000,3,0,0.32,4.0,0.05,6000
59000,4,1,0.61,4.0,0.3,12000
78000,3,1,0.76,6.0,0.15,7000
68000,4,1,0.56,6.0,0.25,6000
25000,2,0,0.46,2.0,0.2,8000
66000,4,1,0.92,5.0,0.1,9000
63000,3,0,0.75,3.0,0.2,5000
52000,2,0,0.37,0.0,0.0,0
99000,4,1,0.61,6.0,0.2,14000
62000,3,1,0.2,5.0,0.15,8000
94000,5,0,0.17,6.0,0.25,8000
49000,3,0,0.46,3.0,0.15,8000
51000,2,0,0.32,3.0,0.1,9000
54000,4,1,0.55,4.0,0.2,6000
51000,3,0,0.06,0.0,0.0,0
59000,3,1,0.73,5.0,0.15,6000
53000,3,1,0.94,5.0,0.15,6000
86000,4,1,0.69,4.0,0.3,7000
50000,2,0,0.37,1.0,0.1,5000
53000,3,1,0.47,5.0,0.1,7000
44000,3,0,0.43,2.0,0.05,3000
49000,2,0,0.33,4.0,0.1,4000
82000,3,1,0.35,5.0,0.2,11000
37000,2,0,0.21,6.0,0.1,10000
15000,0,0,0.17,1.0,0.05,6000
34000,3,0,0.43,4.0,0.2,4000
50000,3,0,0.38,2.0,0.25,7000
51000,3,1,0.81,5.0,0.15,16000
46000,3,0,0.61,4.0,0.1,6000
83000,3,1,0.97,4.0,0.2,6000
82000,4,0,0.33,4.0,0.1,5000
17000,0,0,0.38,0.0,0.0,0
68000,3,1,0.81,5.0,0.5,12000
83000,4,1,0.68,4.0,0.15,11000
60000,4,1,0.58,5.0,0.15,11000
27000,2,0,0.28,4.0,0.05,3000
90000,4,1,0.6,5.0,0.15,7000
49000,2,0,0.45,0.0,0.0,0
20000,2,0,0.1,3.0,0.05,3000
96000,5,1,0.71,4.0,0.35,6000
76000,3,1,0.58,3.0,0.1,8000
42000,2,0,0.57,0.0,0.0,0
51000,4,0,0.26,4.0,0.1,5000
44000,2,1,0.86,4.0,0.25,7000
89000,4,0,0.17,3.0,0.2,3000
65000,4,1,0.55,5.0,0.3,6000
91000,4,1,0.79,4.0,0.25,13000
80000,3,1,0.82,2.0,0.15,6000
80000,4,0,0.33,3.0,0.15,6000
33000,3,0,0.63,2.0,0.2,13000
56000,3,1,0.74,3.0,0.05,9000
91000,3,1,0.79,5.0,0.2,7000
33000,3,0,0.29,5.0,0.1,14000
87000,4,1,0.4,6.0,0.2,15000
48000,3,0,0.01,4.0,0.05,7000
21000,1,0,0.3,4.0,0.05,4000
72000,3,1,0.75,3.0,0.3,8000
92000,4,1,0.85,3.0,0.1,7000
25000,1,0,0.54,3.0,0.15,5000
70000,4,1,0.72,4.0,0.4,9000
55000,2,0,0.36,0.0,0.0,0
26000,3,0,0.39,4.0,0.1,9000
87000,4,1,0.59,6.0,0.1,5000
56000,3,0,0.12,0.0,0.0,0
46000,2,0,0.4,3.0,0.1,3000
57000,3,1,0.49,3.0,0.1,10000
70000,4,0,0.19,4.0,0.1,7000
38000,3,0,0.32,5.0,0.15,5000
61000,4,0,0.27,3.0,0.1,5000
16000,1,0,0.07,3.0,0.05,6000
18000,2,0,0.37,2.0,0.1,12000
62000,3,0,0.26,5.0,0.2,6000
18000,1,0,0.29,3.0,0.1,7000
52000,4,0,0.13,5.0,0.1,7000
18000,1,0,0.15,0.0,0.0,0
92000,4,1,0.6,4.0,0.15,5000
48000,2,1,0.42,5.0,0.05,8000
52000,3,0,0.61,2.0,0.15,12000
48000,3,0,0.4,6.0,0.05,9000
84000,5,1,0.63,5.0,0.3,10000
100000,4,1,0.75,7.0,0.15,12000
24000,2,0,0.45,2.0,0.15,9000
51000,3,0,0.13,2.0,0.1,8000
25000,2,0,0.26,1.0,0.1,10000
52000,2,0,0.27,5.0,0.1,3000
29000,2,0,0.31,1.0,0.1,6000
36000,2,0,0.74,6.0,0.3,11000
52000,3,0,0.46,2.0,0.15,7000
73000,4,1,0.9,3.0,0.3,8000
71000,4,0,0.03,2.0,0.1,4000
44000,2,0,0.48,3.0,0.1,3000
37000,3,0,0.68,6.0,0.1,12000
78000,4,1,0.86,6.0,0.2,9000
41000,3,0,0.42,1.0,0.15,5000
22000,2,0,0.16,5.0,0.1,3000
15000,1,0,0.29,2.0,0.05,13000
88000,5,1,0.62,4.0,0.3,16000
62000,4,1,0.37,3.0,0.3,8000
23000,2,0,0.52,1.0,0.05,11000
24000,1,0,0.29,0.0,0.0,0
72000,3,1,0.86,6.0,0.15,9000
52000,2,0,0.2,5.0,0.1,14000
78000,4,1,0.5,5.0,0.2,13000
18000,2,0,0.49,2.0,0.2,9000
76000,4,1,0.76,5.0,0.45,9000
80000,4,1,0.74,7.0,0.3,11000
33000,2,0,0.13,0.0,0.0,0
53000,3,0,0.08,3.0,0.05,7000
49000,2,1,0.83,2.0,0.25,14000
52000,3,0,0.24,4.0,0.1,8000
67000,4,1,0.83,5.0,0.2,9000
91000,5,1,0.61,5.0,0.1,8000
75000,3,1,0.74,5.0,0.15,12000
34000,2,0,0.71,1.0,0.2,7000
59000,4,0,0.31,2.0,0.1,2000
40000,2,0,0.25,2.0,0.1,6000
99000,3,1,0.75,4.0,0.2,9000
20000,1,0,0.21,0.0,0.0,0
40000,3,0,0.14,4.0,0.1,10000
34000,2,0,0.43,2.0,0.1,4000
29000,2,0,0.63,3.0,0.3,4000
78000,5,0,0.01,5.0,0.15,9000
66000,3,0,0.42,3.0,0.05,5000
44000,2,0,0.49,0.0,0.0,0
68000,3,0,0.06,4.0,0.15,5000
73000,3,1,0.64,3.0,0.1,5000
58000,3,0,0.31,3.0,0.2,10000
49000,2,0,0.47,3.0,0.15,3000
84000,5,0,0.32,4.0,0.15,8000
78000,4,1,0.54,6.0,0.2,13000
77000,3,1,0.54,5.0,0.15,9000
69000,4,1,0.76,5.0,0.15,5000
37000,2,0,0.25,3.0,0.1,12000
55000,3,1,0.8,5.0,0.2,9000
38000,2,0,0.47,1.0,0.05,6000
31000,3,0,0.14,1.0,0.1,11000
95000,3,1,0.79,5.0,0.2,7000
88000,5,1,0.5,6.0,0.35,8000
16000,2,0,0.52,4.0,0.1,4000
87000,4,1,0.83,2.0,0.25,11000
41000,3,0,0.15,4.0,0.1,6000
79000,3,0,0.09,2.0,0.1,9000
93000,3,1,0.44,5.0,0.1,6000
20000,2,0,0.64,0.0,0.0,0
67000,4,0,0.17,4.0,0.1,9000
90000,4,1,0.59,6.0,0.25,5000
53000,4,1,0.89,5.0,0.25,8000
40000,3,1,0.33,2.0,0.1,7000
64000,3,0,0.35,4.0,0.05,4000
61000,3,1,0.87,3.0,0.2,5000
88000,4,1,0.72,6.0,0.25,14000
32000,2,0,0.03,2.0,0.05,5000
56000,3,0,0.46,6.0,0.15,6000
51000,3,0,0.32,5.0,0.1,8000
30000,1,0,0.31,0.0,0.0,0
53000,3,0,0.12,1.0,0.1,5000
55000,3,0,0.32,2.0,0.15,4000
61000,3,1,0.62,4.0,0.1,5000
66000,3,1,0.86,4.0,0.25,8000
45000,3,0,0.38,2.0,0.2,5000
64000,3,0,0.22,3.0,0.05,6000
44000,3,0,0.42,5.0,0.15,9000
66000,3,0,0.29,5.0,0.1,6000
88000,5,1,0.44,3.0,0.15,9000
23000,2,0,0.51,0.0,0.0,0
69000,4,1,0.89,3.0,0.35,5000
25000,1,0,0.59,2.0,0.05,11000
45000,2,0,0.03,2.0,0.05,2000
82000,3,1,0.82,3.0,0.6,20000
58000,2,1,0.22,1.0,0.1,5000
30000,3,0,0.62,1.0,0.15,2000
66000,4,1,0.79,6.0,0.15,10000
59000,4,0,0.39,3.0,0.1,8000
34000,2,0,0.34,1.0,0.05,2000
97000,5,1,0.64,3.0,0.35,11000
20000,1,0,0.27,3.0,0.1,12000
25000,1,0,0.38,3.0,0.05,7000
61000,4,0,0.18,5.0,0.15,4000
59000,2,0,0.47,4.0,0.1,4000
92000,3,1,0.62,4.0,0.1,12000
52000,2,1,0.82,2.0,0.2,6000
92000,4,1,0.36,5.0,0.1,5000
74000,3,0,0.1,0.0,0.0,0
57000,4,1,0.52,3.0,0.2,5000
29000,2,0,0.21,2.0,0.05,6000
16000,1,0,0.33,0.0,0.0,0
86000,4,1,0.79,3.0,0.2,7000
54000,3,0,0.63,2.0,0.2,4000
78000,4,0,0.18,4.0,0.1,4000
80000,4,1,0.67,6.0,0.15,6000
60000,4,1,0.69,3.0,0.1,17000
65000,4,1,0.74,6.0,0.3,6000
69000,3,1,0.68,6.0,0.2,13000
79000,4,0,0.34,2.0,0.15,7000
25000,1,0,0.25,1.0,0.1,4000
32000,2,0,0.38,4.0,0.05,9000
78000,4,1,0.81,5.0,0.4,12000
64000,3,1,0.76,3.0,0.25,8000
92000,5,0,0.13,2.0,0.2,6000
54000,4,1,0.81,6.0,0.4,14000
59000,3,0,0.44,1.0,0.05,3000
63000,4,1,0.6,5.0,0.1,11000
35000,2,0,0.42,3.0,0.05,12000
80000,3,1,0.62,2.0,0.2,6000
24000,2,0,0.48,2.0,0.2,7000
27000,1,0,0.11,2.0,0.0,4000
29000,1,0,0.13,3.0,0.05,6000
92000,3,1,0.55,6.0,0.15,9000
36000,3,0,0.26,0.0,0.0,0
82000,4,1,0.59,6.0,0.2,11000
75000,4,1,0.67,5.0,0.3,15000
76000,5,1,0.61,6.0,0.35,10000
53000,3,1,0.59,3.0,0.15,8000
28000,2,0,0.31,0.0,0.0,0
60000,4,1,0.81,4.0,0.2,7000
30000,2,0,0.43,4.0,0.1,7000
31000,3,0,0.35,0.0,0.0,0
89000,4,1,0.85,3.0,0.2,11000
98000,5,1,0.88,3.0,0.25,7000
32000,3,0,0.41,0.0,0.0,0
95000,5,1,0.57,6.0,0.15,11000
56000,3,0,0.32,1.0,0.1,5000
48000,3,0,0.23,2.0,0.1,7000
31000,2,0,0.65,3.0,0.1,7000
49000,2,0,0.43,6.0,0.1,13000
18000,1,0,0.15,1.0,0.05,5000
16000,1,0,0.37,0.0,0.0,0
98000,5,1,0.6,5.0,0.25,8000
26000,2,0,0.43,2.0,0.1,8000
90000,4,1,0.62,7.0,0.1,8000
45000,2,0,0.17,5.0,0.1,4000
30000,2,0,0.43,0.0,0.0,0
81000,4,1,0.88,5.0,0.2,10000
34000,1,0,0.56,6.0,0.1,11000
69000,3,0,0.13,3.0,0.1,11000
96000,4,1,0.52,4.0,0.2,11000
37000,2,0,0.38,0.0,0.0,0
78000,4,1,0.93,2.0,0.25,5000
27000,2,0,0.11,2.0,0.05,2000
37000,3,0,0.53,4.0,0.15,9000
53000,3,0,0.89,3.0,0.25,7000
36000,3,0,0.34,1.0,0.05,5000
23000,1,0,0.43,0.0,0.0,0
26000,2,0,0.6,3.0,0.05,4000
28000,3,1,0.68,4.0,0.25,15000
68000,3,1,0.57,4.0,0.2,6000
48000,2,0,0.16,4.0,0.05,5000
35000,3,0,0.28,6.0,0.05,9000
31000,2,0,0.37,6.0,0.05,9000
86000,4,1,0.86,3.0,0.25,6000
68000,4,0,0.47,6.0,0.3,9000
93000,4,1,0.8,5.0,0.35,8000
98000,4,1,0.69,4.0,0.25,11000
37000,2,1,0.86,6.0,0.2,9000
96000,4,1,0.59,7.0,0.35,9000
54000,3,0,0.21,3.0,0.05,9000
33000,3,0,0.37,4.0,0.15,8000
85000,4,1,0.63,4.0,0.35,18000
30000,1,0,0.24,1.0,0.05,5000
92000,4,1,0.71,3.0,0.1,8000
74000,3,1,0.27,4.0,0.25,6000
97000,5,1,0.38,3.0,0.2,6000
